"threshold","tpr","fpr"
0.243355968520926,0.0690095846645367,0.0176546900558407
0.243334866911496,0.0690095846645367,0.0177110948164025
0.243254111076193,0.0690095846645367,0.0177674995769643
0.243190080210028,0.0690095846645367,0.0178239043375261
0.243187101725735,0.0690095846645367,0.0178803090980879
0.243075888197506,0.0690095846645367,0.0179367138586497
0.242933694372101,0.0696485623003195,0.0179367138586497
0.242890929152122,0.0696485623003195,0.0179931186192115
0.242474264184789,0.0696485623003195,0.0180495233797733
0.242448086974716,0.0696485623003195,0.0181059281403351
0.242432625623649,0.0702875399361022,0.0181059281403351
0.242307640698963,0.0702875399361022,0.0181623329008969
0.242284709664049,0.070926517571885,0.0181623329008969
0.242272063987125,0.070926517571885,0.0182187376614587
0.242244876902597,0.0715654952076677,0.0182187376614587
0.242235284415722,0.0715654952076677,0.0182751424220204
0.242113674396411,0.0715654952076677,0.0183315471825822
0.242014795733934,0.0715654952076677,0.018387951943144
0.241974833263241,0.0715654952076677,0.0184443567037058
0.241923133423411,0.0722044728434505,0.0184443567037058
0.241830397611702,0.0722044728434505,0.0185007614642676
0.241811920035354,0.0722044728434505,0.0185571662248294
0.241614635609967,0.0722044728434505,0.0186135709853912
0.241420490773171,0.0728434504792332,0.0186135709853912
0.241392340786832,0.0728434504792332,0.018669975745953
0.241382999702552,0.0728434504792332,0.0187263805065148
0.241174164512463,0.0728434504792332,0.0187827852670766
0.241142614397942,0.0728434504792332,0.0188391900276383
0.241095311390507,0.0728434504792332,0.0188955947882001
0.241074213084348,0.073482428115016,0.0188955947882001
0.241047378148074,0.073482428115016,0.0189519995487619
0.240920787352063,0.073482428115016,0.0190084043093237
0.240808306146163,0.073482428115016,0.0190648090698855
0.240747553594928,0.073482428115016,0.0191212138304473
0.240738642548277,0.073482428115016,0.0191776185910091
0.240727474261584,0.073482428115016,0.0192340233515709
0.240707400244025,0.073482428115016,0.0192904281121327
0.240678083333929,0.073482428115016,0.0193468328726945
0.240450069515465,0.073482428115016,0.0194032376332562
0.24040991485872,0.0741214057507987,0.0194032376332562
0.240359192421934,0.0741214057507987,0.019459642393818
0.240328321817316,0.0741214057507987,0.0195160471543798
0.240300807468499,0.0747603833865815,0.0195160471543798
0.240249990801542,0.0747603833865815,0.0195724519149416
0.240218592364315,0.0747603833865815,0.0196288566755034
0.240205154994994,0.0747603833865815,0.0196852614360652
0.240191118310298,0.0747603833865815,0.019741666196627
0.240081159387942,0.0747603833865815,0.0197980709571888
0.239994324936866,0.0753993610223642,0.0197980709571888
0.239909780272525,0.0753993610223642,0.0198544757177506
0.239861992889745,0.076038338658147,0.0198544757177506
0.239784410164992,0.0766773162939297,0.0198544757177506
0.239602596647134,0.0773162939297125,0.0198544757177506
0.239527178554498,0.0773162939297125,0.0199108804783124
0.239466595382812,0.0773162939297125,0.0199672852388741
0.239456591420488,0.0773162939297125,0.0200236899994359
0.239408970031428,0.0773162939297125,0.0200800947599977
0.23928876217832,0.0773162939297125,0.0201364995205595
0.238994969280294,0.0773162939297125,0.0201929042811213
0.238924703653543,0.0773162939297125,0.0202493090416831
0.238908497764563,0.0773162939297125,0.0203057138022449
0.238900047496241,0.0773162939297125,0.0203621185628067
0.238840203095839,0.0779552715654952,0.0203621185628067
0.238755924026011,0.0779552715654952,0.0204185233233685
0.238682613771484,0.0779552715654952,0.0204749280839303
0.238355784105913,0.0779552715654952,0.020531332844492
0.238340901911539,0.078594249201278,0.020531332844492
0.238296095404909,0.078594249201278,0.0205877376050538
0.2382425918449,0.078594249201278,0.0206441423656156
0.238225371088759,0.078594249201278,0.0207005471261774
0.238082937336065,0.0792332268370607,0.0207005471261774
0.238080773675184,0.0792332268370607,0.0207569518867392
0.23804247159828,0.0798722044728434,0.0207569518867392
0.237999856653424,0.0805111821086262,0.0207569518867392
0.23791899018748,0.081150159744409,0.0207569518867392
0.237730558290662,0.081150159744409,0.020813356647301
0.237702856343085,0.081150159744409,0.0208697614078628
0.237652602720099,0.0817891373801917,0.0208697614078628
0.237584021147137,0.0824281150159744,0.0208697614078628
0.237572806376242,0.0824281150159744,0.0209261661684246
0.237490887047364,0.0830670926517572,0.0209261661684246
0.237437857307769,0.0837060702875399,0.0209261661684246
0.237356547271361,0.0837060702875399,0.0209825709289864
0.237219465505572,0.0837060702875399,0.0210389756895482
